OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"1993-036ADZ","COSMOS 2251 DEB","34946","CIS","99.25","74.02","766","679","SMALL","0","1993-06-16",""
"1993-036ADX","COSMOS 2251 DEB","34944","CIS","102.31","73.77","1039","697","SMALL","0","1993-06-16",""
"2009-027B","BREEZE-M R/B","34942","CIS","915.59","10.12","35624","14087","LARGE","0","2009-05-16",""
"2009-027A","SES 7 (PROTOSTAR 2)","34941","SES","1436.14","0.10","35798","35777","LARGE","0","2009-05-16",""
"2009-026D","ARIANE 5 DEB (SYLDA)","34940","FR","","","","","","0","2009-05-14","HELIOCENTRIC ORBIT (SUN)"
"2009-026C","ARIANE 5 R/B","34939","FR","","","","","","0","2009-05-14","L2 LAGRANGIAN ORBIT"
"2009-026B","PLANCK","34938","ESA","","","","","","0","2009-05-14","L2 LAGRANGIAN ORBIT"
"2009-026A","HERSCHEL","34937","ESA","","","","","","0","2009-05-14","L2 LAGRANGIAN ORBIT"
"1997-051NH","IRIDIUM 33 DEB","34928","US","98.72","86.40","721","674","SMALL","0","1997-09-14",""
"1997-051NF","IRIDIUM 33 DEB","34926","US","102.01","86.16","973","734","SMALL","0","1997-09-14",""
"1993-036ADV","COSMOS 2251 DEB","34924","CIS","99.57","74.05","789","687","SMALL","0","1993-06-16",""
"1993-036ADT","COSMOS 2251 DEB","34922","CIS","96.61","74.16","662","531","SMALL","0","1993-06-16",""
"1993-036ADR","COSMOS 2251 DEB","34920","CIS","99.35","74.03","739","716","SMALL","0","1993-06-16",""
"1993-036ADP","COSMOS 2251 DEB","34918","CIS","100.31","74.08","809","738","SMALL","0","1993-06-16",""
"1993-036ADM","COSMOS 2251 DEB","34916","CIS","97.86","74.08","726","587","SMALL","0","1993-06-16",""
"1993-036ADK","COSMOS 2251 DEB","34914","CIS","98.38","74.00","799","564","SMALL","0","1993-06-16",""
"1993-036ADJ","COSMOS 2251 DEB","34913","CIS","100.42","74.03","794","763","SMALL","0","1993-06-16",""
"1993-036ADH","COSMOS 2251 DEB","34912","CIS","97.77","74.17","698","606","SMALL","0","1993-06-16",""
"1993-036ADG","COSMOS 2251 DEB","34911","CIS","98.89","74.04","767","644","SMALL","0","1993-06-16",""
"1993-036ADF","COSMOS 2251 DEB","34910","CIS","107.93","73.88","1493","769","SMALL","0","1993-06-16",""
"1993-036ADE","COSMOS 2251 DEB","34909","CIS","98.30","74.02","752","603","SMALL","0","1993-06-16",""
"1993-036ADD","COSMOS 2251 DEB","34908","CIS","100.67","74.06","823","757","SMALL","0","1993-06-16",""
"1993-036ADC","COSMOS 2251 DEB","34907","CIS","99.56","74.02","752","723","SMALL","0","1993-06-16",""
"2009-023B","DELTA 2 R/B","34904","US","","","","","","0","2009-05-05","NO ELEMENTS AVAILABLE"
"2009-023A","STSS ATRR (USA 205)","34903","US","102.40","98.92","878","866","","0","2009-05-05",""
"1997-051NB","IRIDIUM 33 DEB","34899","US","97.16","86.40","638","607","SMALL","0","1997-09-14",""
"1997-051NA","IRIDIUM 33 DEB","34898","US","98.10","86.33","682","653","SMALL","0","1997-09-14",""
"1997-051MY","IRIDIUM 33 DEB","34896","US","99.33","86.33","754","699","SMALL","0","1997-09-14",""
"1997-051MS","IRIDIUM 33 DEB","34890","US","99.36","86.30","779","677","SMALL","0","1997-09-14",""
"1997-051MR","IRIDIUM 33 DEB","34889","US","98.25","86.37","680","670","SMALL","0","1997-09-14",""
"1993-036ACZ","COSMOS 2251 DEB","34886","CIS","97.56","73.98","717","567","SMALL","0","1993-06-16",""
"1993-036ACY","COSMOS 2251 DEB","34885","CIS","99.95","74.04","769","743","SMALL","0","1993-06-16",""
"1993-036ACX","COSMOS 2251 DEB","34884","CIS","99.50","74.03","747","722","SMALL","0","1993-06-16",""
"1993-036ACW","COSMOS 2251 DEB","34883","CIS","101.82","74.21","960","730","SMALL","0","1993-06-16",""
"1993-036ACV","COSMOS 2251 DEB","34882","CIS","98.80","74.05","763","639","SMALL","0","1993-06-16",""
"1993-036ACS","COSMOS 2251 DEB","34879","CIS","108.71","73.92","1574","760","SMALL","0","1993-06-16",""
"1993-036ACR","COSMOS 2251 DEB","34878","CIS","107.40","73.96","1441","772","SMALL","0","1993-06-16",""
"1993-036ACQ","COSMOS 2251 DEB","34877","CIS","95.48","73.94","599","484","SMALL","0","1993-06-16",""
"1993-036ACN","COSMOS 2251 DEB","34875","CIS","99.85","74.05","765","739","SMALL","0","1993-06-16",""
"1993-036ACM","COSMOS 2251 DEB","34874","CIS","100.90","74.04","844","759","SMALL","0","1993-06-16",""
"1993-036ACL","COSMOS 2251 DEB","34873","CIS","97.74","74.00","667","634","SMALL","0","1993-06-16",""
"1997-051MQ","IRIDIUM 33 DEB","34870","US","99.29","86.32","748","702","SMALL","0","1997-09-14",""
"1997-051MP","IRIDIUM 33 DEB","34869","US","99.86","86.46","791","712","SMALL","0","1997-09-14",""
"1997-051MN","IRIDIUM 33 DEB","34868","US","99.00","86.54","791","631","SMALL","0","1997-09-14",""
"1993-036ACF","COSMOS 2251 DEB","34861","CIS","99.48","74.03","752","716","SMALL","0","1993-06-16",""
"1993-036ACE","COSMOS 2251 DEB","34860","CIS","98.54","74.02","705","673","SMALL","0","1993-06-16",""
"1993-036ACD","COSMOS 2251 DEB","34859","CIS","99.20","74.04","728","713","SMALL","0","1993-06-16",""
"1993-036ACB","COSMOS 2251 DEB","34857","CIS","99.71","74.02","805","684","SMALL","0","1993-06-16",""
"1993-036ACA","COSMOS 2251 DEB","34856","CIS","98.35","74.01","734","626","SMALL","0","1993-06-16",""
"1993-036ABY","COSMOS 2251 DEB","34854","CIS","98.54","74.04","749","630","SMALL","0","1993-06-16",""
"1993-036ABX","COSMOS 2251 DEB","34853","CIS","97.35","74.07","664","600","SMALL","0","1993-06-16",""
"1993-036ABW","COSMOS 2251 DEB","34852","CIS","100.32","74.03","786","761","SMALL","0","1993-06-16",""
"1993-036ABU","COSMOS 2251 DEB","34850","CIS","98.17","74.01","704","638","SMALL","0","1993-06-16",""
"1993-036ABR","COSMOS 2251 DEB","34847","CIS","96.66","74.04","676","521","SMALL","0","1993-06-16",""
"1993-036ABQ","COSMOS 2251 DEB","34846","CIS","100.26","74.03","793","748","SMALL","0","1993-06-16",""
"1993-036ABP","COSMOS 2251 DEB","34845","CIS","99.88","74.03","770","736","SMALL","0","1993-06-16",""
"2009-021A","YAOGAN 6","34839","PRC","94.30","97.04","503","466","LARGE","0","2009-04-22",""
"2009-020E","BLOCK DM-SL DEB","34838","SEAL","793.73","0.06","35410","8628","","0","2009-04-20",""
"2009-020D","BLOCK DM-SL DEB","34837","SEAL","793.40","0.00","35485","8537","LARGE","0","2009-04-20",""
"2009-020C","BLOCK DM-SL DEB","34836","SEAL","792.48","0.35","35305","8674","","0","2009-04-20",""
"1997-051MH","IRIDIUM 33 DEB","34833","US","99.98","86.40","773","742","SMALL","0","1997-09-14",""
"1997-051MB","IRIDIUM 33 DEB","34827","US","97.09","86.38","633","606","SMALL","0","1997-09-14",""
"1997-051LZ","IRIDIUM 33 DEB","34825","US","99.00","86.37","721","701","SMALL","0","1997-09-14",""
"1993-036ABN","COSMOS 2251 DEB","34823","CIS","99.68","74.05","872","614","SMALL","0","1993-06-16",""
"1993-036ABM","COSMOS 2251 DEB","34822","CIS","96.85","74.01","620","596","SMALL","0","1993-06-16",""
"1993-036ABJ","COSMOS 2251 DEB","34819","CIS","99.81","74.03","767","732","SMALL","0","1993-06-16",""
"1993-036ABH","COSMOS 2251 DEB","34818","CIS","100.43","74.04","798","760","SMALL","0","1993-06-16",""
"1993-036ABF","COSMOS 2251 DEB","34816","CIS","106.32","73.89","1344","768","SMALL","0","1993-06-16",""
"1993-036ABE","COSMOS 2251 DEB","34815","CIS","98.74","74.05","755","641","SMALL","0","1993-06-16",""
"1993-036ABD","COSMOS 2251 DEB","34814","CIS","100.86","73.90","843","755","SMALL","0","1993-06-16",""
"1993-036ABC","COSMOS 2251 DEB","34813","CIS","107.82","73.93","1503","748","SMALL","0","1993-06-16",""
"2009-020B","BLOCK DM-SL R/B","34811","SEAL","793.44","1.46","35467","8558","LARGE","0","2009-04-20",""
"2009-020A","SICRAL 1B","34810","IT","","","","","","0","2009-04-20","NO ELEMENTS AVAILABLE"
"2009-019A","RISAT 2","34807","IND","93.45","41.21","447","440","LARGE","0","2009-04-20",""
"1991-025R","SL-12 DEB","34801","CIS","333.14","64.91","18529","553","SMALL","0","1991-04-04",""
"1993-036ABA","COSMOS 2251 DEB","34797","CIS","101.10","73.98","877","744","SMALL","0","1993-06-16",""
"1993-036AAZ","COSMOS 2251 DEB","34796","CIS","100.10","74.03","847","679","SMALL","0","1993-06-16",""
"1993-036AAW","COSMOS 2251 DEB","34793","CIS","100.34","74.00","813","736","SMALL","0","1993-06-16",""
"1993-036AAV","COSMOS 2251 DEB","34792","CIS","99.92","74.02","767","743","SMALL","0","1993-06-16",""
"1993-036AAU","COSMOS 2251 DEB","34791","CIS","96.92","74.02","646","577","SMALL","0","1993-06-16",""
"1993-036AAT","COSMOS 2251 DEB","34790","CIS","101.56","74.06","910","755","SMALL","0","1993-06-16",""
"1993-036AAS","COSMOS 2251 DEB","34789","CIS","100.64","74.21","867","712","SMALL","0","1993-06-16",""
"1993-036AAR","COSMOS 2251 DEB","34788","CIS","96.69","73.99","696","504","SMALL","0","1993-06-16",""
"1993-036AAQ","COSMOS 2251 DEB","34787","CIS","97.98","74.02","671","654","SMALL","0","1993-06-16",""
"1993-036AAM","COSMOS 2251 DEB","34784","CIS","99.23","74.01","764","679","SMALL","0","1993-06-16",""
"2009-018B","CZ-3C R/B","34780","PRC","589.89","20.38","33524","318","LARGE","0","2009-04-14",""
"2009-018A","COMPASS G2","34779","PRC","1436.93","7.42","36235","35371","LARGE","0","2009-04-14",""
"1997-051LU","IRIDIUM 33 DEB","34775","US","99.73","86.38","765","726","SMALL","0","1997-09-14",""
"1997-051LT","IRIDIUM 33 DEB","34774","US","98.68","86.42","710","681","SMALL","0","1997-09-14",""
"1997-051LS","IRIDIUM 33 DEB","34773","US","99.07","86.41","726","702","SMALL","0","1997-09-14",""
"1997-051LJ","IRIDIUM 33 DEB","34765","US","100.37","86.34","787","765","SMALL","0","1997-09-14",""
"1997-051LH","IRIDIUM 33 DEB","34764","US","96.76","86.36","606","601","SMALL","0","1997-09-14",""
"1993-036AAH","COSMOS 2251 DEB","34763","CIS","99.08","74.17","761","668","SMALL","0","1993-06-16",""
"1993-036AAF","COSMOS 2251 DEB","34761","CIS","100.67","74.03","821","759","SMALL","0","1993-06-16",""
"1993-036AAE","COSMOS 2251 DEB","34760","CIS","101.79","74.07","918","768","SMALL","0","1993-06-16",""
"1993-036AAD","COSMOS 2251 DEB","34759","CIS","97.88","74.02","667","648","SMALL","0","1993-06-16",""
"1993-036AAC","COSMOS 2251 DEB","34758","CIS","106.43","74.11","1359","763","SMALL","0","1993-06-16",""
"1993-036AAA","COSMOS 2251 DEB","34756","CIS","105.79","74.00","1300","762","SMALL","0","1993-06-16",""
"1993-036ZZ","COSMOS 2251 DEB","34755","CIS","106.93","73.93","1398","771","SMALL","0","1993-06-16",""
"1993-036ZY","COSMOS 2251 DEB","34754","CIS","100.18","74.03","789","745","SMALL","0","1993-06-16",""
"1993-036ZW","COSMOS 2251 DEB","34752","CIS","98.02","74.02","727","601","SMALL","0","1993-06-16",""
"1993-036ZV","COSMOS 2251 DEB","34751","CIS","99.52","74.01","761","710","SMALL","0","1993-06-16",""
"1993-036ZU","COSMOS 2251 DEB","34750","CIS","99.79","74.12","786","711","SMALL","0","1993-06-16",""
"1993-036ZR","COSMOS 2251 DEB","34747","CIS","96.46","73.99","624","554","SMALL","0","1993-06-16",""
"1993-036ZQ","COSMOS 2251 DEB","34746","CIS","98.29","74.03","690","663","SMALL","0","1993-06-16",""
"1993-036ZP","COSMOS 2251 DEB","34745","CIS","96.25","74.02","588","569","SMALL","0","1993-06-16",""
"1993-036ZN","COSMOS 2251 DEB","34744","CIS","97.91","74.01","685","632","SMALL","0","1993-06-16",""
"1993-036ZK","COSMOS 2251 DEB","34741","CIS","95.70","73.98","615","489","SMALL","0","1993-06-16",""
"1993-036ZH","COSMOS 2251 DEB","34739","CIS","97.45","74.02","677","596","SMALL","0","1993-06-16",""
"1993-036ZG","COSMOS 2251 DEB","34738","CIS","99.89","74.02","790","717","SMALL","0","1993-06-16",""
"1993-036ZF","COSMOS 2251 DEB","34737","CIS","98.43","74.04","700","667","SMALL","0","1993-06-16",""
"1993-036ZE","COSMOS 2251 DEB","34736","CIS","99.50","74.03","746","723","SMALL","0","1993-06-16",""
"1993-036ZD","COSMOS 2251 DEB","34735","CIS","97.71","74.03","685","613","SMALL","0","1993-06-16",""
"1993-036ZA","COSMOS 2251 DEB","34732","CIS","99.65","74.05","772","712","SMALL","0","1993-06-16",""
"1993-036YX","COSMOS 2251 DEB","34729","CIS","99.29","74.03","746","703","SMALL","0","1993-06-16",""
"1993-036YW","COSMOS 2251 DEB","34728","CIS","98.91","74.02","745","668","SMALL","0","1993-06-16",""
"1993-036YU","COSMOS 2251 DEB","34726","CIS","99.26","74.03","759","687","SMALL","0","1993-06-16",""
"1993-036YT","COSMOS 2251 DEB","34725","CIS","98.29","74.20","708","645","SMALL","0","1993-06-16",""
"1993-036YS","COSMOS 2251 DEB","34724","CIS","102.66","74.05","1056","713","SMALL","0","1993-06-16",""
"1993-036YR","COSMOS 2251 DEB","34723","CIS","94.98","73.97","568","467","SMALL","0","1993-06-16",""
"1993-036YQ","COSMOS 2251 DEB","34722","CIS","102.39","73.89","1002","742","SMALL","0","1993-06-16",""
"1993-036YP","COSMOS 2251 DEB","34721","CIS","103.73","73.92","1113","757","SMALL","0","1993-06-16",""
"2009-017B","ATLAS 5 CENTAUR R/B","34714","US","1243.09","20.95","63353","484","LARGE","0","2009-04-04",""
"2009-017A","WGS F2 (USA 204)","34713","US","1436.10","0.00","35787","35786","LARGE","0","2009-04-04",""
"2009-016C","BREEZE-M DEB (TANK)","34712","CIS","260.10","46.10","13933","305","LARGE","0","2009-04-03",""
"2009-016B","BREEZE-M R/B","34711","CIS","653.46","21.26","33358","3775","LARGE","0","2009-04-03",""
"2009-016A","EUTE 10A (EUTE W2A)","34710","EUTE","1436.04","0.07","35808","35763","LARGE","0","2009-04-03",""
"1997-051LD","IRIDIUM 33 DEB","34706","US","96.37","86.32","609","561","SMALL","0","1997-09-14",""
"1997-051LC","IRIDIUM 33 DEB","34705","US","97.93","86.47","721","598","SMALL","0","1997-09-14",""
"1997-051KZ","IRIDIUM 33 DEB","34702","US","98.57","86.31","718","663","SMALL","0","1997-09-14",""
"1997-051KT","IRIDIUM 33 DEB","34696","US","101.78","86.21","947","739","SMALL","0","1997-09-14",""
"1997-051KQ","IRIDIUM 33 DEB","34693","US","98.99","86.34","730","691","SMALL","0","1997-09-14",""
"1997-051KM","IRIDIUM 33 DEB","34690","US","99.80","86.38","755","743","SMALL","0","1997-09-14",""
"1993-036YK","COSMOS 2251 DEB","34689","CIS","104.31","74.10","1177","747","SMALL","0","1993-06-16",""
"1993-036YH","COSMOS 2251 DEB","34687","CIS","96.11","73.92","635","510","SMALL","0","1993-06-16",""
"1993-036YF","COSMOS 2251 DEB","34685","CIS","99.82","74.03","764","736","SMALL","0","1993-06-16",""
"1993-036YD","COSMOS 2251 DEB","34683","CIS","99.61","74.04","760","719","SMALL","0","1993-06-16",""
"1993-036YC","COSMOS 2251 DEB","34682","CIS","99.56","74.05","755","720","SMALL","0","1993-06-16",""
"1993-036YB","COSMOS 2251 DEB","34681","CIS","98.92","74.07","736","678","SMALL","0","1993-06-16",""
"1993-036YA","COSMOS 2251 DEB","34680","CIS","99.71","74.05","753","737","SMALL","0","1993-06-16",""
"1993-036XZ","COSMOS 2251 DEB","34679","CIS","98.00","74.01","693","633","SMALL","0","1993-06-16",""
"1993-036XY","COSMOS 2251 DEB","34678","CIS","100.72","74.04","811","774","SMALL","0","1993-06-16",""
"1993-036XV","COSMOS 2251 DEB","34675","CIS","99.13","74.04","738","695","SMALL","0","1993-06-16",""
"1993-036XU","COSMOS 2251 DEB","34674","CIS","98.53","73.98","770","606","SMALL","0","1993-06-16",""
"1993-036XS","COSMOS 2251 DEB","34672","CIS","100.47","74.04","799","762","SMALL","0","1993-06-16",""
"1993-036XR","COSMOS 2251 DEB","34671","CIS","99.75","74.03","762","732","SMALL","0","1993-06-16",""
"1991-025L","SL-12 DEB","34667","CIS","330.89","65.70","18208","730","MEDIUM","0","1991-04-04",""
"2009-014A","NAVSTAR 63 (USA 203)","34661","US","718.01","55.50","20475","19891","LARGE","0","2009-03-24",""
"1997-051KD","IRIDIUM 33 DEB","34652","US","99.53","86.33","764","708","SMALL","0","1997-09-14",""
"1997-051KC","IRIDIUM 33 DEB","34651","US","102.69","86.30","1027","745","SMALL","0","1997-09-14",""
"1997-051JZ","IRIDIUM 33 DEB","34648","US","103.85","86.41","1105","776","SMALL","0","1997-09-14",""
"1997-051JU","IRIDIUM 33 DEB","34643","US","99.04","86.38","739","687","SMALL","0","1997-09-14",""
"1993-036XP","COSMOS 2251 DEB","34642","CIS","103.57","74.01","1094","760","SMALL","0","1993-06-16",""
"1993-036XN","COSMOS 2251 DEB","34641","CIS","100.06","73.85","777","746","SMALL","0","1993-06-16",""
"1993-036XL","COSMOS 2251 DEB","34639","CIS","99.14","74.03","749","687","SMALL","0","1993-06-16",""
"1993-036XK","COSMOS 2251 DEB","34638","CIS","98.94","74.05","714","702","SMALL","0","1993-06-16",""
"1993-036XJ","COSMOS 2251 DEB","34637","CIS","99.60","74.06","787","692","SMALL","0","1993-06-16",""
"1993-036XG","COSMOS 2251 DEB","34635","CIS","99.48","74.06","767","701","SMALL","0","1993-06-16",""
"1993-036XF","COSMOS 2251 DEB","34634","CIS","99.38","74.05","766","692","SMALL","0","1993-06-16",""
"1993-036XC","COSMOS 2251 DEB","34631","CIS","94.36","73.99","492","483","SMALL","0","1993-06-16",""
"1993-036XA","COSMOS 2251 DEB","34629","CIS","96.36","73.78","627","541","SMALL","0","1993-06-16",""
"1993-036WX","COSMOS 2251 DEB","34626","CIS","99.05","74.06","741","686","SMALL","0","1993-06-16",""
"1993-036WV","COSMOS 2251 DEB","34624","CIS","95.84","73.99","565","554","SMALL","0","1993-06-16",""
"1993-036WT","COSMOS 2251 DEB","34622","CIS","101.85","74.04","933","759","SMALL","0","1993-06-16",""
"1993-036WR","COSMOS 2251 DEB","34620","CIS","101.38","74.07","912","736","SMALL","0","1993-06-16",""
"1993-036WQ","COSMOS 2251 DEB","34619","CIS","98.70","74.05","768","625","SMALL","0","1993-06-16",""
"1993-036WM","COSMOS 2251 DEB","34616","CIS","96.74","74.02","615","590","SMALL","0","1993-06-16",""
"1993-036WL","COSMOS 2251 DEB","34615","CIS","106.73","74.01","1379","771","SMALL","0","1993-06-16",""
"1993-036WK","COSMOS 2251 DEB","34614","CIS","103.81","73.89","1140","738","SMALL","0","1993-06-16",""
"1993-036WJ","COSMOS 2251 DEB","34613","CIS","101.89","73.97","944","753","SMALL","0","1993-06-16",""
"1993-036WG","COSMOS 2251 DEB","34611","CIS","99.56","74.07","765","711","SMALL","0","1993-06-16",""
"1993-036WF","COSMOS 2251 DEB","34610","CIS","103.16","74.02","1058","758","SMALL","0","1993-06-16",""
"1993-036WE","COSMOS 2251 DEB","34609","CIS","101.84","73.73","960","731","SMALL","0","1993-06-16",""
"1993-036WC","COSMOS 2251 DEB","34590","CIS","99.17","74.04","770","668","SMALL","0","1993-06-16",""
"1993-036WB","COSMOS 2251 DEB","34589","CIS","104.17","73.93","1145","766","SMALL","0","1993-06-16",""
"1993-036WA","COSMOS 2251 DEB","34588","CIS","100.28","74.04","787","757","SMALL","0","1993-06-16",""
"1993-036VX","COSMOS 2251 DEB","34585","CIS","98.04","74.03","673","657","SMALL","0","1993-06-16",""
"1993-036VU","COSMOS 2251 DEB","34582","CIS","100.34","74.02","815","735","SMALL","0","1993-06-16",""
"1993-036VR","COSMOS 2251 DEB","34579","CIS","100.08","74.05","784","741","SMALL","0","1993-06-16",""
"1993-036VP","COSMOS 2251 DEB","34577","CIS","98.65","74.04","717","671","SMALL","0","1993-06-16",""
"1993-036VN","COSMOS 2251 DEB","34576","CIS","99.78","74.04","755","741","SMALL","0","1993-06-16",""
"1993-036VL","COSMOS 2251 DEB","34574","CIS","99.32","74.08","795","658","SMALL","0","1993-06-16",""
"1993-036VJ","COSMOS 2251 DEB","34572","CIS","101.09","74.02","878","742","SMALL","0","1993-06-16",""
"1993-036VH","COSMOS 2251 DEB","34571","CIS","101.26","74.05","890","747","SMALL","0","1993-06-16",""
"1993-036VG","COSMOS 2251 DEB","34570","CIS","103.20","73.96","1055","765","SMALL","0","1993-06-16",""
"1993-036VF","COSMOS 2251 DEB","34569","CIS","101.54","74.00","955","708","SMALL","0","1993-06-16",""
"1993-036VD","COSMOS 2251 DEB","34567","CIS","101.28","74.04","873","765","SMALL","0","1993-06-16",""
"1993-036VA","COSMOS 2251 DEB","34564","CIS","100.21","74.03","783","754","SMALL","0","1993-06-16",""
"1993-036UZ","COSMOS 2251 DEB","34563","CIS","100.04","74.04","771","749","SMALL","0","1993-06-16",""
"1993-036UX","COSMOS 2251 DEB","34561","CIS","98.94","74.03","736","680","SMALL","0","1993-06-16",""
"1993-036UW","COSMOS 2251 DEB","34560","CIS","99.81","74.03","770","729","SMALL","0","1993-06-16",""
"1993-036US","COSMOS 2251 DEB","34556","CIS","99.74","74.03","762","730","SMALL","0","1993-06-16",""
"1993-036UR","COSMOS 2251 DEB","34555","CIS","99.11","74.03","732","701","SMALL","0","1993-06-16",""
"1993-036UQ","COSMOS 2251 DEB","34554","CIS","100.42","74.04","797","760","SMALL","0","1993-06-16",""
"1993-036UP","COSMOS 2251 DEB","34553","CIS","99.99","74.03","777","739","SMALL","0","1993-06-16",""
"1993-036UN","COSMOS 2251 DEB","34552","CIS","99.42","74.03","753","708","SMALL","0","1993-06-16",""
"1993-036UL","COSMOS 2251 DEB","34550","CIS","100.74","73.99","920","667","SMALL","0","1993-06-16",""
"1993-036UH","COSMOS 2251 DEB","34547","CIS","99.63","74.04","767","715","SMALL","0","1993-06-16",""
"1993-036UG","COSMOS 2251 DEB","34546","CIS","100.22","74.03","787","751","SMALL","0","1993-06-16",""
