,Unnamed: 0_x,Unnamed: 0.1,Name_x,Event Date,Event Type,COSPAR ID,Catalogued Objects,Objects on Orbit,Objects > 1 cm,Objects > 10 cm,Last Update,Unnamed: 10,Unnamed: 0_y,#JCAT,Satcat,Piece,Type,Name_y,LDate,SDate,Primary,DDate,Status,Owner,State,Manufacturer,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,ODate,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,LYear,DYear,OBJECT_ID,NORAD_CAT_ID,COUNTRY,RCS_SIZE,large_event
401,401,,Cosmos-2238,01 Dec 1994,Unknown,1993-018A,0.0,,,,04 Dec 2017,,22563.0,S22585,22585.0,1993-018A,P           ,Kosmos-2238,1993 Mar 30,1993 Mar 30 1204,Earth,1994 Dec  1 1111,E,VMFR,RU,ARSL/KOMET,3300.0, ,3000.0,?,3300.0, ,10.0, ,1.3, ,17.0, ,Cyl + 2 Pan,1993 Jun 21,404.0, ,     417, ,65.03, ,LLEO/I,1993.0,1994.0,1993-018A,22585.0,CIS,LARGE,0.0
402,402,,Meteor 2-6,24 Mar 2006,Anomalous,1980-073A,13.0,13.0,,,04 Dec 2017,,11953.0,S11962,11962.0,1980-073A,P           ,Meteor-2,1980 Sep  9,1980 Sep  9 1110?,Earth,2100,O,GUKOSR/GMS,SU,VNIEM,1500.0,?,1500.0,?,1500.0,?,4.5, ,1.4, ,4.5, ,Cyl + 2 Pan,1980 Oct 15,845.0, ,     893, ,81.24, ,LEO/I,1980.0,2100.0,1980-073A,11962.0,CIS,LARGE,1.0
403,403,,Transit 5C,15 Jul 1982,Anomalous,1964-026A,4.0,,,,04 Dec 2017,,800.0,S00801,801.0,1964-026A,P           ,Transit VC,1964 Jun  4,1964 Jun  4 0402?,Earth,2100,O,USN,US,APL,54.0, ,54.0, ,54.0, ,0.3, ,0.5, ,30.0, ,Oct Cyl + 4 Pan + Ant,1964 Jul 14,862.0, ,     945, ,90.5, ,LEO/P,1964.0,2100.0,1964-026A,801.0,US,LARGE,0.0
404,404,,Seasat 1,21 May 1994,Anomalous,1978-064A,16.0,,,,04 Dec 2017,,10958.0,S10967,10967.0,1978-064A,P           ,Seasat 1,1978 Jun 27,1978 Jun 27,Earth,2100,O,NASA/JPL,US,LMSC,1290.0,?,1290.0,?,2290.0, ,12.0, ,1.5, ,12.0, ,Cyl + 3 Pan,1978 Aug  4,775.0, ,     797, ,108.02, ,LEO/R,1978.0,2100.0,1978-064A,10967.0,US,LARGE,1.0
405,405,,FW-4D (Delta E),13 May 2006,Propulsion,1968-002B,10.0,10.0,1358.0,35.0,24 Oct 2018,,3093.0,S03094,3094.0,1968-002B,R3          ,FW4D,1968 Jan 11,1968 Jan 11 1625?,Earth,2100,O,GSFC,US,UTC,40.0,?,40.0,?,40.0,?,1.5, ,0.5, ,1.5, ,Cyl,1968 Feb 28,1084.0, ,    1569, ,105.81, ,LEO/R,1968.0,2100.0,1968-002B,3094.0,US,MEDIUM,0.0
406,406,,L-14B (YF40B) (Long March (CZ) 4B),09 Sep 2004,Unknown,2004-035C,7.0,3.0,,,04 Dec 2017,,28393.0,S28415,28415.0,2004-035C,R3          ,CZ-4B Y7 Stage 3,2004 Sep  8,2004 Sep  8 2324,Earth,2100,O,CNSA,CN,SAST,1000.0,?,1000.0,?,1000.0,?,6.2, ,2.9, ,6.2, ,Cyl,2004 Sep 15,529.0, ,     637, ,97.63, ,LLEO/S,2004.0,2100.0,2004-035C,28415.0,PRC,LARGE,0.0
407,407,,Transit 5B-6 (NNS 30040 - OPS 8480),15 Aug 1980,Anomalous,1965-048A,12.0,,,,04 Dec 2017,,1419.0,S01420,1420.0,1965-048A,P           ,NNS O-4,1965 Jun 24,1965 Jun 24 2315?,Earth,2100,O,USN,US,APL,54.0,?,54.0,?,54.0,?,0.3, ,0.5, ,30.0, ,Oct Cyl + 4 Pan + Ant,1965 Aug  1,1027.0, ,    1140, ,90.0, ,LEO/P,1965.0,2100.0,1965-048A,1420.0,US,LARGE,1.0
408,408,,RCA Satcom III,29 Mar 2006,Unconfirmed,1979-101A,20.0,20.0,,,04 Dec 2017,,11626.0,S11635,11635.0,1979-101A,P           ,Satcom 3,1979 Dec  7,1979 Dec  7 0159,Earth,2100,O,AMC,US,RCA,433.0, ,335.0, ,867.0, ,1.3, ,1.3, ,11.3, ,Box + 2 Pan,1982 Nov 18,8356.0, ,   35448, ,8.2, ,MEO,1979.0,2100.0,1979-101A,11635.0,US,LARGE,1.0
409,409,,Transit 5B-6 (NNS 30040 - OPS 8480),17 Aug 1980,Anomalous,1965-048A,9.0,,,,04 Dec 2017,,1419.0,S01420,1420.0,1965-048A,P           ,NNS O-4,1965 Jun 24,1965 Jun 24 2315?,Earth,2100,O,USN,US,APL,54.0,?,54.0,?,54.0,?,0.3, ,0.5, ,30.0, ,Oct Cyl + 4 Pan + Ant,1965 Aug  1,1027.0, ,    1140, ,90.0, ,LEO/P,1965.0,2100.0,1965-048A,1420.0,US,LARGE,0.0
410,410,,Delta II second stage (Delta 7920),30 Jan 1996,Anomalous,1995-059B,2.0,,,,04 Dec 2017,,23689.0,S23711,23711.0,1995-059B,R2          ,Delta 229,1995 Nov  4,1995 Nov  4 1432?,Earth,2100,O,MDAC,US,MDAC,2700.0,?,924.0, ,976.0, ,6.0, ,2.4, ,6.0, ,Cyl + Cone,1995 Dec  4,934.0, ,    1494, ,100.64, ,LEO/S,1995.0,2100.0,1995-059B,23711.0,US,LARGE,0.0
411,411,,Snapshot (NPP) + Atlas SLV-3 Agena D stage 2 fragmentation debris,15 Nov 1983,Anomalous,1965-027A,157.0,157.0,,,04 Dec 2017,,1313.0,S01314,1314.0,1965-027A,P AN        ,SNAPSHOT-1,1965 Apr  3,1965 Apr  3 2208,Earth,2100,AO,USAF/AEC,US,RCA,422.0, ,422.0, ,2386.0, ,5.0,?,1.5, ,5.0,?,Cone + Cyl,1965 May  8,1273.0, ,    1318, ,90.21, ,LEO/P,1965.0,2100.0,1965-027A,1314.0,US,LARGE,1.0
412,412,,Cosmos-2243,27 Apr 1993,Deliberate,1993-028A,0.0,,,,04 Dec 2017,,22619.0,S22641,22641.0,1993-028A,P           ,Kosmos-2243,1993 Apr 27,1993 Apr 27 1044,Earth,1993 May  6,R,VTSR,RU,TSSKB,2720.0,?,2720.0,?,6300.0, ,6.5,?,2.4,?,6.5,?,Sphere + DCone,1993 Apr 29,190.0, ,     238, ,70.35, ,LLEO/I,1993.0,1993.0,1993-028A,22641.0,CIS,LARGE,0.0
413,413,,Transit 5C,31 May 1994,Anomalous,1964-026A,4.0,,,,04 Dec 2017,,800.0,S00801,801.0,1964-026A,P           ,Transit VC,1964 Jun  4,1964 Jun  4 0402?,Earth,2100,O,USN,US,APL,54.0, ,54.0, ,54.0, ,0.3, ,0.5, ,30.0, ,Oct Cyl + 4 Pan + Ant,1964 Jul 14,862.0, ,     945, ,90.5, ,LEO/P,1964.0,2100.0,1964-026A,801.0,US,LARGE,0.0
414,414,,FW-4D (Delta E),08 Jan 2009,Unconfirmed,1971-024B,5.0,,,,04 Dec 2017,,5105.0,S05106,5106.0,1971-024B,R3          ,FW4D,1971 Apr  1,1971 Apr  1 0316,Earth,2100,O,GSFC,US,UTC,40.0,?,40.0,?,40.0,?,1.5, ,0.5, ,1.5, ,Cyl,1971 May  6,1355.0, ,    1424, ,88.17, ,LEO/P,1971.0,2100.0,1971-024B,5106.0,US,MEDIUM,0.0
415,415,,Seasat 1,09 May 2007,Anomalous,1978-064A,16.0,,,,04 Dec 2017,,10958.0,S10967,10967.0,1978-064A,P           ,Seasat 1,1978 Jun 27,1978 Jun 27,Earth,2100,O,NASA/JPL,US,LMSC,1290.0,?,1290.0,?,2290.0, ,12.0, ,1.5, ,12.0, ,Cyl + 3 Pan,1978 Aug  4,775.0, ,     797, ,108.02, ,LEO/R,1978.0,2100.0,1978-064A,10967.0,US,LARGE,1.0
416,416,,Start 1 (EKA 1),04 Mar 1998,Anomalous,1993-014A,2.0,1.0,,,04 Dec 2017,,22539.0,S22561,22561.0,1993-014A,P           ,EKA-1,1993 Mar 25,1993 Mar 25 1325,Earth,2100,O,VKS,RU,KMIT,260.0, ,260.0, ,260.0, ,1.3,?,1.0,?,1.3,?,Cyl,1993 Apr 25,682.0, ,     970, ,75.76, ,LEO/I,1993.0,2100.0,1993-014A,22561.0,CIS,LARGE,0.0
417,417,,Start-4 (Start 1 SL-18),30 Nov 2002,Anomalous,1993-014B,55.0,20.0,,,04 Dec 2017,,22540.0,S22562,22562.0,1993-014B,R4          ,Start,1993 Mar 25,1993 Mar 25 1324,Earth,2100,O,RVSNR,RU,KMIT,300.0, ,300.0, ,300.0, ,2.5, ,1.0,?,2.5, ,Cyl,1993 Apr 24,682.0, ,     933, ,75.77, ,LEO/I,1993.0,2100.0,1993-014B,22562.0,CIS,LARGE,1.0
418,418,,NOAA 6,15 Jun 1995,Electrical,1979-057A,5.0,1.0,556.0,15.0,24 Oct 2018,,11407.0,S11416,11416.0,1979-057A,P           ,NOAA 6,1979 Jun 27,1979 Jun 27 1603,Earth,2100,O,NOAA,US,RCA,684.0, ,684.0, ,1418.0, ,3.7, ,1.9, ,4.9, ,Box + Pan,1979 Jul 27,809.0, ,     826, ,98.75, ,LEO/S,1979.0,2100.0,1979-057A,11416.0,US,LARGE,0.0
419,419,,Cosmos-1966,02 Nov 2005,Aerodynamics,1988-076A,1.0,,,,04 Dec 2017,,19424.0,S19445,19445.0,1988-076A,P           ,Kosmos-1966,1988 Aug 30,1988 Aug 30 1518?,Earth,2005 Nov 10,R,PVO,SU,NPOL/KOMET,1250.0,?,1150.0,?,1250.0,?,4.0, ,2.0, ,5.0, ,Cyl + 2 Pan,1988 Sep 29,641.0, ,   39717, ,62.95, ,HEO/M,1988.0,2005.0,1988-076A,19445.0,CIS,LARGE,0.0
420,420,,Meteor 2-10,23 Jun 2012,Anomalous,1983-109A,3.0,3.0,,,04 Dec 2017,,14437.0,S14452,14452.0,1983-109A,P           ,Meteor-2,1983 Oct 28,1983 Oct 28 0910?,Earth,2100,O,GUKOS/GMS,SU,VNIEM,1500.0,?,1500.0,?,1500.0,?,4.5, ,1.4, ,4.5, ,Cyl + 2 Pan,1983 Nov 29,751.0, ,     888, ,81.16, ,LEO/I,1983.0,2100.0,1983-109A,14452.0,CIS,LARGE,0.0
421,421,,Transit 10 (NNS O-6),30 Nov 1996,Anomalous,1965-109A,2.0,,,,04 Dec 2017,,1863.0,S01864,1864.0,1965-109A,P           ,NNS O-6,1965 Dec 22,1965 Dec 22 0447?,Earth,2100,O,USN,US,APL,51.0, ,51.0, ,51.0, ,0.3, ,0.5, ,30.0, ,Oct Cyl + 4 Pan + Ant,1966 Feb 15,907.0, ,    1084, ,89.1, ,LEO/P,1965.0,2100.0,1965-109A,1864.0,US,LARGE,0.0
422,422,,Transit 5C,15 Dec 1980,Anomalous,1964-026A,4.0,,,,04 Dec 2017,,800.0,S00801,801.0,1964-026A,P           ,Transit VC,1964 Jun  4,1964 Jun  4 0402?,Earth,2100,O,USN,US,APL,54.0, ,54.0, ,54.0, ,0.3, ,0.5, ,30.0, ,Oct Cyl + 4 Pan + Ant,1964 Jul 14,862.0, ,     945, ,90.5, ,LEO/P,1964.0,2100.0,1964-026A,801.0,US,LARGE,0.0
424,424,,Able-Star (Thor-Ablestar),29 Jun 1961,Propulsion,1961-015C,295.0,171.0,35299.0,909.0,24 Oct 2018,,117.0,S00118,118.0,1961 OMI 3,R2          ,Ablestar 008,1961 Jun 29,1961 Jun 29 0430?,Earth,2100,O,USAF,US,AJ,670.0,?,600.0, ,600.0,?,4.8, ,1.4, ,4.8, ,Cyl,1961 Sep 11,851.0, ,     984, ,66.82, ,LEO/I,1961.0,2100.0,1961-015C,118.0,US,LARGE,1.0
425,425,,L-14B (YF40B) (Long March (CZ) 4B),13 May 2012,Unknown,2012-001C,4.0,1.0,,,04 Dec 2017,,38026.0,S38048,38048.0,2012-001C,R3          ,CZ-4B Y26 Stage 3,2012 Jan  9,2012 Jan  9 0328?,Earth,2012 Mar  7,R,CNSA,CN,SAST,1000.0,?,1000.0,?,1000.0,?,7.5, ,2.9, ,7.5, ,Cyl,2012 Jan 16,218.0, ,478, ,97.58, ,LLEO/S,2012.0,2012.0,2012-001C,38048.0,PRC,LARGE,0.0
426,426,,Tsyklon-3-3 (Tsyklon SL-14 (F-2)),16 Oct 1989,Unknown,1989-080C,7.0,3.0,659.0,17.0,24 Oct 2018,,20241.0,S20262,20262.0,1989-080C,R3          ,S5M,1989 Sep 28,1989 Sep 28 0011?,Earth,2100,O,UNKS,SU,YUZH,1600.0, ,1600.0, ,1600.0, ,2.8, ,2.2, ,2.8, ,Cyl,1989 Oct 28,500.0, ,    2490, ,82.6, ,LEO/I,1989.0,2100.0,1989-080C,20262.0,CIS,LARGE,0.0
427,427,,L-14B (YF40B) (Long March (CZ) 4B),09 May 2012,Unknown,2011-066C,3.0,1.0,,,04 Dec 2017,,37854.0,S37876,37876.0,2011-066C,R3          ,CZ-4B Y21 Stage 3,2011 Nov  9,2011 Nov  9 0340?,Earth,2011 Dec 18,R,CNSA,CN,SAST,1000.0,?,1000.0,?,1000.0,?,7.5, ,2.9, ,7.5, ,Cyl,2011 Nov 11,213.0, ,480, ,97.51, ,LLEO/S,2011.0,2011.0,2011-066C,37876.0,PRC,LARGE,0.0
428,428,,L-14B (YF40B) (Long March (CZ) 4B),17 Jan 2008,Unknown,2007-042B,5.0,5.0,,,04 Dec 2017,,32041.0,S32063,32063.0,2007-042B,R3          ,CZ-4B Y17 Stage 3,2007 Sep 19,2007 Sep 19 0337,Earth,2100,O,CNSA,CN,SAST,17000.0,?,1000.0,?,1000.0,?,7.5, ,2.9, ,7.5, ,Cyl,2007 Sep 26,689.0, ,     768, ,98.41, ,LEO/S,2007.0,2100.0,2007-042B,32063.0,PRC,LARGE,0.0
429,429,,Ikonos,19 Mar 2001,Anomalous,1999-051A,1.0,,,,04 Dec 2017,,25897.0,S25919,25919.0,1999-051A,P           ,Ikonos,1999 Sep 24,1999 Sep 24 1919,Earth,2100,O,SIMG,US,LMMS,726.0, ,688.0, ,726.0, ,2.0,?,1.5,?,2.0,?,Box + Pan,1999 Oct 24,677.0, ,     682, ,98.19, ,LEO/S,1999.0,2100.0,1999-051A,25919.0,US,LARGE,0.0
430,430,,Meteor-3M No. 1,11 Dec 2001,Unconfirmed,2001-056A,6.0,,,,04 Dec 2017,,26979.0,S27001,27001.0,2001-056A,P           ,Meteor-3M No. 1,2001 Dec 10,2001 Dec 10 1736,Earth,2100,O,RGMS/VNIEMR,RU,VNIEMR,2476.0, ,2300.0,?,2476.0, ,6.5, ,2.9, ,14.0, ,Cyl + 2 Pan,2001 Dec 11,996.0, ,    1016, ,99.65, ,LEO/S,2001.0,2100.0,2001-056A,27001.0,CIS,LARGE,0.0
431,431,,ISIS 2,20 Jan 2003,Unconfirmed,1971-024A,1.0,,,,04 Dec 2017,,5103.0,S05104,5104.0,1971-024A,P           ,Isis 2,1971 Apr  1,1971 Apr  1 0319,Earth,2100,O,CRC,CA,RCAV,264.0, ,264.0, ,264.0, ,1.2, ,1.3, ,73.0, ,Oct DCone + 2 Ant,1971 May  2,1356.0, ,    1428, ,88.15, ,LEO/P,1971.0,2100.0,1971-024A,5104.0,CA,LARGE,0.0
432,432,,IRAS 1,14 Jun 2009,Unconfirmed,1983-004A,3.0,,,,04 Dec 2017,,13762.0,S13777,13777.0,1983-004A,P           ,IRAS,1983 Jan 26,1983 Jan 26 0319,Earth,2100,O,JPL/NIVR,US,FOKKS/BALL,1027.0, ,954.0, ,1077.0, ,3.6, ,2.0, ,3.6, ,Cyl + Pan,1983 Mar  4,893.0, ,     911, ,99.11, ,LEO/S,1983.0,2100.0,1983-004A,13777.0,US,LARGE,0.0
433,433,,Cosmos-1024,10 Oct 2001,Accidental,1978-066A,4.0,4.0,3089.0,165.0,24 Oct 2018,,10961.0,S10970,10970.0,1978-066A,P           ,Kosmos-1024,1978 Jun 28,1978 Jun 28 0402?,Earth,2100,O,PVO,SU,NPOL/KOMET,1250.0,?,1150.0,?,1250.0,?,4.0, ,2.0, ,5.0, ,Cyl + 2 Pan,1978 Jul 28,628.0, ,   39710, ,62.75, ,HEO/M,1978.0,2100.0,1978-066A,10970.0,CIS,LARGE,0.0
434,434,,Greb 6,15 Nov 1980,Anomalous,1965-016A,1.0,1.0,,,04 Dec 2017,,1270.0,S01271,1271.0,1965-016A,P           ,GREB 6,1965 Mar  9,1965 Mar  9 1855?,Earth,2100,O,NRO/NRL,US,NRL,48.0, ,48.0, ,48.0, ,0.5, ,0.5, ,0.5, ,Sphere,1965 Apr  8,907.0, ,     940, ,70.08, ,LEO/I,1965.0,2100.0,1965-016A,1271.0,US,MEDIUM,0.0
435,435,,Sputnik 22,29 Oct 1962,Propulsion,1962-057A,23.0,,2164.0,57.0,24 Oct 2018,,442.0,S00443,443.0,1962 B IOT 1,P           ,[AMS Mars],1962 Oct 24,1962 Oct 24 1856,Earth,1962 Oct 29,R,OKB1,SU,OKB1,893.0,?,893.0,?,893.0,?,3.2, ,1.1, ,4.0, ,Step Cyl + 2 Pan,1962 Oct 24,202.0, ,     260, ,65.11, ,LLEO/I,1962.0,1962.0,1962-057A,443.0,CIS,,1.0
436,436,,Meteor 2-11,23 Nov 2014,Anomalous,1984-072A,10.0,10.0,,,04 Dec 2017,,15084.0,S15099,15099.0,1984-072A,P           ,Meteor-2,1984 Jul  5,1984 Jul  5 0419?,Earth,2100,O,GUKOS/GMS,SU,VNIEM,1500.0,?,1500.0,?,1500.0,?,4.5, ,1.4, ,4.5, ,Cyl + 2 Pan,1984 Aug  5,942.0, ,     960, ,82.53, ,LEO/I,1984.0,2100.0,1984-072A,15099.0,CIS,LARGE,0.0
437,437,,Proton-K/DM-2 ullage motor (SOZ),26 Jul 1989,Propulsion,1983-127G,7.0,2.0,,,04 Dec 2017,,14592.0,S14607,14607.0,1983-127G,C  M        ,SOZ,1983 Dec 29,1984 Dec 29 0500?,Earth,2100,O,RVSN,SU,NPOE,120.0, ,60.0,?,0.0, ,1.1, ,0.5, ,1.1, ,Cyl,1984 Jan 28,399.0, ,   19051, ,52.07, ,HEO,1983.0,2100.0,1983-127G,14607.0,CIS,MEDIUM,0.0
438,438,,H-II LE-5B (H-IIA 202),27 May 2014,Unknown,2014-029F,1.0,,,,04 Dec 2017,,39749.0,S39771,39771.0,2014-029F,R2          ,H-2A F24 Stage 2,2014 May 24,2014 May 24 0320,Earth,2100,O,MHI,J,MHITO,4000.0, ,4000.0, ,4000.0, ,9.2, ,4.0, ,9.2, ,Cyl,2014 May 26,586.0, ,609, ,98.11, ,LLEO/S,2014.0,2100.0,2014-029F,39771.0,JPN,LARGE,0.0
439,439,,FW-4D (Delta E),12 Feb 1967,Unconfirmed,1965-089B,7.0,,,,04 Dec 2017,,1728.0,S01729,1729.0,1965-089B,R3          ,Altair 2 X-258C4,1965 Nov  6,1965 Nov  6 1857,Earth,2100,O,GSFC,US,ABL,60.0,?,60.0,?,60.0,?,1.5, ,0.5, ,1.5, ,Cyl,1966 Jan  3,1113.0, ,    2275, ,59.41, ,MEO,1965.0,2100.0,1965-089B,1729.0,US,MEDIUM,0.0
440,440,,Vostok 8A92M-2 (Vostok SL-3 (A-1)),15 Sep 1989,Anomalous,1972-049B,1.0,1.0,,,04 Dec 2017,,6075.0,S06080,6080.0,1972-049B,R3          ,8A92ME,1972 Jun 30,1972 Jun 30 1902?,Earth,2100,O,RVSN,SU,PROG,1440.0, ,1440.0, ,1440.0, ,3.8, ,2.6, ,3.8, ,Cyl,1972 Aug  7,862.0, ,     938, ,81.24, ,LEO/I,1972.0,2100.0,1972-049B,6080.0,CIS,LARGE,0.0
441,441,,Falcon 9 Merlin-V (1D) (Falcon 9 v1.1),29 Sep 2013,Unknown,2013-055G,15.0,,1411.0,37.0,24 Oct 2018,,39249.0,S39271,39271.0,2013-055G,R2          ,Falcon 9-006 Stage 2,2013 Sep 29,2013 Sep 29 1609,Earth,2100,O,SPX,US,SPX,3000.0,?,3000.0,?,3000.0,?,12.6,?,3.6, ,12.6, ,Cyl,2013 Oct  7,319.0, ,1488, ,81.01, ,LEO/I,2013.0,2100.0,2013-055G,39271.0,US,LARGE,1.0
442,442,,Ariane 3 debris,30 Nov 1986,Propulsion,1986-026E,5.0,4.0,,,04 Dec 2017,,17232.0,S17253,17253.0,1986-026E,D  P        ,deb Ariane,1986 Mar 28,1986 Dec?,Earth,2100,O,AE,F,,0.0, ,0.0, ,0.0, ,0.0, ,0.0, ,0.0, ,unknown,1986 Dec  7,488.0, ,   31820, ,8.01, ,HEO,1986.0,2100.0,1986-026E,17253.0,FR,MEDIUM,0.0
443,443,,Fengyun 1C debris,06 Oct 2016,Unknown,1999-025KF,12.0,12.0,,,04 Dec 2017,,29935.0,S29957,29957.0,1999-025KF,D  W        ,deb FY-1C,1999 May 10,2007 Jan 11 2228,Earth,2100,O,CASC,CN,,0.0, ,0.0, ,0.0, ,0.0, ,0.0, ,0.0, ,unknown,2007 Jan 27,830.0, ,     933, ,99.09, ,LEO/S,1999.0,2100.0,1999-025KF,29957.0,PRC,SMALL,1.0
444,444,,AMC 9 (GE 12),17 Jun 2017,Unknown,2003-024A,4.0,,,,04 Dec 2017,,27798.0,S27820,27820.0,2003-024A,P           ,AMC 9,2003 Jun  6,2003 Jun  7 0709,Earth,2100,O,AMCS,US,ALC,4000.0,?,1500.0,?,4000.0,?,5.5,?,2.5,?,38.0,?,Box + 2 Pan,2003 Nov  5,35779.0, ,   35793, ,0.04, ,GEO/S,2003.0,2100.0,2003-024A,27820.0,SES,LARGE,0.0
445,445,,Proton-M/DM-2 ullage motor (SOZ),03 Sep 2017,Propulsion,2010-041G,9.0,9.0,973.0,26.0,24 Oct 2018,,37121.0,S37143,37143.0,2010-041G,C  M        ,SOZ,2010 Sep  2,2010 Sep  2 0424?,Earth,2100,O,KVR,RU,RKKE,110.0, ,56.0, ,56.0, ,1.0, ,0.6, ,1.0, ,Cyl,2010 Sep  8,402.0, ,19137, ,64.86, ,HEO,2010.0,2100.0,2010-041G,37143.0,CIS,MEDIUM,0.0
446,446,,CENTAUR C (Atlas LV3C),27 Nov 1963,Propulsion,1963-047A,17.0,7.0,1599.0,42.0,24 Oct 2018,,693.0,S00694,694.0,1963-047A,P A         ,AC-2 Instrumentation Ring,1963 Nov 27,1963 Nov 27 2230,Earth,2100,AO,LERC,US,GDC,900.0, ,900.0, ,4300.0, ,0.6, ,1.5, ,1.5, ,Cyl,1989 Aug 18,469.0, ,    1554, ,30.3, ,LEO/I,1963.0,2100.0,1963-047A,694.0,US,LARGE,1.0
447,447,,Delta E (Delta N),15 Nov 1973,Propulsion,1968-114B,19.0,17.0,2972.0,77.0,24 Oct 2018,,3615.0,S03616,3616.0,1968-114B,R2          ,Delta 62,1968 Dec 15,1968 Dec 15 1731,Earth,2100,O,GSFC,US,AJ,785.0,?,785.0,?,785.0,?,5.2, ,1.4, ,5.2, ,Cyl,1969 Jan 31,1411.0, ,    1459, ,101.89, ,LEO/S,1968.0,2100.0,1968-114B,3616.0,US,LARGE,1.0
448,448,,Telkom 1,25 Aug 2017,Propulsion,1999-042A,0.0,,,,24 Oct 2018,,25858.0,S25880,25880.0,1999-042A,P           ,Telkom 1,1999 Aug 12,1999 Aug 12 2312,Earth,2100,O,TELK,ID,LMCSS,2763.0, ,1500.0,?,2763.0, ,4.1, ,3.6, ,22.5, ,Box + 2 Pan,1999 Sep 11,35779.0, ,   35793, ,0.02, ,GEO/S,1999.0,2100.0,1999-042A,25880.0,INDO,LARGE,0.0
449,449,,Vostok 8A92M-2 (Vostok SL-3 (A-1)),13 Feb 1998,Aerodynamics,1964-006D,0.0,,,,04 Dec 2017,,750.0,S00751,751.0,1964-006D,R3          ,8K72E,1964 Jan 30,1964 Jan 30 0954?,Earth,1998 Feb 15,R,RVSN,SU,PROG,1440.0, ,1440.0, ,1440.0, ,3.8, ,2.6, ,3.8, ,Cyl,1991 Sep 22,9924.0, ,   59600, ,62.76, ,GEO/NS,1964.0,1998.0,1964-006D,751.0,CIS,LARGE,0.0
450,450,,Cosmos-50,05 Nov 1964,Deliberate,1964-070A,93.0,,3028.0,227.0,24 Oct 2018,,918.0,S00919,919.0,1964-070A,P           ,Kosmos-50,1964 Oct 28,1964 Oct 28 1050?,Earth,1964 Nov  5 1030?,E,TSUKOS,SU,OKB1F3,2100.0, ,2100.0, ,4700.0, ,6.5,?,2.4,?,6.5,?,Sphere + DCone,1964 Oct 29,187.0, ,     233, ,51.23, ,LLEO/I,1964.0,1964.0,1964-070A,919.0,CIS,,1.0
451,451,,Cosmos-57,22 Feb 1965,Deliberate,1965-012A,166.0,,19955.0,391.0,24 Oct 2018,,1092.0,S01093,1093.0,1965-012A,P -H        ,Kosmos-57,1965 Feb 22,1965 Feb 22 0739,Earth,1965 Feb 22 0905?,E,OKB1,SU,OKB1,2785.0,?,2785.0,?,5685.0,?,6.5,?,2.4,?,6.5,?,Sphere + DCone,1965 Feb 22,165.0, ,     427, ,64.7, ,LLEO/I,1965.0,1965.0,1965-012A,1093.0,CIS,,1.0
452,452,,Titan 34D third stage (Transtage D-3) (Titan 34D Transtage),02 Sep 1988,Propulsion,1988-077C,0.0,,,,24 Oct 2018,,19469.0,S19490,19490.0,1988-077C,R3          ,Transtage D-3,1988 Sep  2,1988 Sep  2 1213?,Earth,2100,O,USAF,US,MM,1950.0,?,1950.0,?,1950.0,?,4.6, ,3.1, ,4.6, ,Cyl + 2 Nozzle,1988 Sep 10,450.0,?,   39450,?,26.7, ,GTO,1988.0,2100.0,1988-077C,19490.0,US,LARGE,0.0
453,453,,Cosmos 3 second stage (S3) (Cosmos 1 (65S3)),15 Mar 1965,Unknown,1965-020D,146.0,18.0,13729.0,355.0,24 Oct 2018,,1269.0,S01270,1270.0,1965-020D,R2          ,S3,1965 Mar 15,1965 Mar 15 1110?,Earth,1966 Aug  5,R,RVSN,SU,YUZH,1434.0, ,1434.0, ,1434.0, ,4.2, ,2.4, ,4.2, ,Cyl,1965 Apr 14,247.0, ,    1771, ,56.07, ,LEO/I,1965.0,1966.0,1965-020D,1270.0,CIS,,1.0
454,454,,NOAA 7,26 Jul 1993,Electrical,1981-059A,8.0,3.0,923.0,24.0,24 Oct 2018,,12538.0,S12553,12553.0,1981-059A,P           ,NOAA 7,1981 Jun 23,1981 Jun 23 1104,Earth,2100,O,NOAA,US,RCA,685.0, ,685.0, ,1418.0, ,3.7, ,1.9, ,4.9, ,Box + Pan,1981 Jul 24,843.0, ,     861, ,98.9, ,LEO/S,1981.0,2100.0,1981-059A,12553.0,US,LARGE,0.0
455,455,,AMC 9 (GE 12),01 Jul 2017,Unknown,2003-024A,13.0,,,,24 Oct 2018,,27798.0,S27820,27820.0,2003-024A,P           ,AMC 9,2003 Jun  6,2003 Jun  7 0709,Earth,2100,O,AMCS,US,ALC,4000.0,?,1500.0,?,4000.0,?,5.5,?,2.5,?,38.0,?,Box + 2 Pan,2003 Nov  5,35779.0, ,   35793, ,0.04, ,GEO/S,2003.0,2100.0,2003-024A,27820.0,SES,LARGE,1.0
456,456,,IRT,05 Feb 1984,Accidental,1984-011C,2.0,,188.0,5.0,24 Oct 2018,,14674.0,S14689,14689.0,1984-011C,P ---S-     ,IRT,1984 Feb  3,1984 Feb  5 1151,Earth,1984 Feb 11 1700?,R,JSC,US,SDCO,95.0, ,95.0, ,95.0, ,0.5,?,0.5,?,0.5,?,Cyl + Inf Sphere,1984 Feb  5,269.0, ,     283, ,28.46, ,LLEO/I,1984.0,1984.0,1984-011C,14689.0,US,,0.0
